transaction_id,transaction_date,customer_id,payment_method,before_tax,tax,after_tax,shipping_cost,transaction_discount,total_paid
TX0001917,2022-07-16 23:35:15,CUST02134,PM002,20596,1929.2,22525.2,11912,0,34437.2
TX0001918,2023-07-21 09:57:25,CUST04332,PM002,49742,4974.2,54716.2,26627,0,81343.2
TX0001919,2024-06-19 05:54:40,CUST02507,PM004,9968,996.8,10964.8,13375,0,24339.8
TX0001920,2024-03-02 03:11:20,CUST04264,PM001,84727,8472.7,93199.7,7401,0,100600.7
TX0001921,2023-07-02 23:10:13,CUST00300,PM006,294881,29488.1,324369.1,7239,0,331608.1
TX0001922,2023-03-21 04:14:23,CUST02795,PM010,37172,3717.2,40889.2,11364,0,52253.2
TX0001923,2020-06-22 03:02:15,CUST04702,PM001,90882,9088.2,99970.2,10199,0,110169.2
TX0001924,2024-06-03 01:10:10,CUST04294,PM003,903418,90341.8,993759.8,18523,0,1012282.8
TX0001925,2021-08-05 18:07:36,CUST00132,PM003,1035343,103534.3,1138877.3,21570,0,1160447.3
TX0001926,2023-05-09 19:53:45,CUST02916,PM002,1915510,180530.3,2096040.3,20796,0,2116836.3
TX0001927,2022-07-25 18:24:56,CUST01723,PM002,454970,45497,500467,13432,0,513899
TX0001928,2024-05-08 00:42:22,CUST01976,PM005,313872,31387.2,345259.2,9468,0,354727.2
TX0001929,2023-12-19 11:47:17,CUST03938,PM001,1462189,146218.9,1608407.9,17384,0,1625791.9
TX0001930,2024-12-22 00:16:13,CUST04240,PM002,2604827,260482.7,2865309.7,26694,0,2892003.7
TX0001931,2023-01-23 05:16:46,CUST03774,PM010,153794,15379.4,169173.4,29824,0,198997.4
TX0001932,2020-06-21 00:15:53,CUST04575,PM006,228213,22821.3,251034.3,5719,0,256753.3
TX0001933,2021-09-29 20:50:42,CUST01991,PM004,2819938,281993.8,3101931.8,28042,0,3129973.8
TX0001934,2022-12-25 15:52:55,CUST00298,PM001,12189461,1209545.9,13399006.9,6408,0,13405414.9
TX0001935,2021-08-02 07:21:17,CUST01559,PM003,212965,21296.5,234261.5,14366,0,248627.5
TX0001936,2020-07-05 04:42:44,CUST04339,PM001,5165192,516519.2,5681711.2,23773,0,5705484.2
TX0001937,2022-08-03 15:26:24,CUST02118,PM001,147780,12193.3,159973.3,11218,0,171191.3
TX0001938,2024-06-15 11:51:47,CUST00173,PM002,226190,22619,248809,21588,0,270397
TX0001939,2021-11-06 18:20:32,CUST02648,PM008,10346972,1027446.2,11374418.2,27219,0,11401637.2
TX0001940,2023-11-06 18:47:59,CUST01422,PM003,601828,60182.8,662010.8,17364,0,679374.8
TX0001941,2024-05-21 11:30:39,CUST02350,PM004,29476,2947.6,32423.6,29465,0,61888.6
TX0001942,2024-01-18 09:10:20,CUST01153,PM003,165214,14095.2,179309.2,29836,0,209145.2
TX0001943,2022-09-21 12:34:18,CUST00624,PM009,26489112,2648911.2,29138023.2,10823,0,29148846.2
TX0001944,2020-12-08 14:38:49,CUST03891,PM005,549311,51047,600358,14965,35463,650786
TX0001945,2021-06-18 21:10:28,CUST04912,PM003,1189212,118921.2,1308133.2,16144,51305,1375582.2
TX0001946,2022-12-03 13:11:28,CUST04506,PM006,289959,27411.2,317370.2,16948,0,334318.2
TX0001947,2020-04-22 18:33:22,CUST03511,PM002,952417,91261.5,1043678.5,22558,0,1066236.5
TX0001948,2020-05-09 11:47:55,CUST04019,PM004,26222111,2622211.1,28844322.1,21525,0,28865847.1
TX0001949,2023-11-30 11:14:44,CUST00403,PM002,54416,5441.6,59857.6,14542,0,74399.6
TX0001950,2022-01-13 15:04:52,CUST03116,PM001,859040,85904,944944,9157,0,954101
TX0001951,2020-08-05 09:08:48,CUST03308,PM001,1030125,87662.2,1117787.2,8992,0,1126779.2
TX0001952,2023-12-29 22:15:56,CUST04738,PM003,4495072,445884.7,4940956.7,21198,0,4962154.7
TX0001953,2021-09-12 19:27:53,CUST01474,PM008,148332,14359,162691,21764,0,184455
TX0001954,2021-07-11 05:27:44,CUST04572,PM003,813098,81309.8,894407.8,25421,0,919828.8
TX0001955,2020-01-31 15:22:58,CUST00241,PM002,2304379,225278.4,2529657.4,23661,0,2553318.4
TX0001956,2020-11-23 08:46:42,CUST03962,PM001,33432367,3343236.7,36775603.7,29925,0,36805528.7
TX0001957,2021-08-23 10:03:23,CUST04903,PM001,587968,58796.8,646764.8,5733,0,652497.8
TX0001958,2021-09-25 01:50:21,CUST02239,PM002,787149,78714.9,865863.9,21584,0,887447.9
TX0001959,2021-08-30 13:56:55,CUST00816,PM001,481699,48169.9,529868.9,11135,33939,574942.9
TX0001960,2020-09-11 03:54:34,CUST01455,PM009,845058,83716.7,928774.7,26875,0,955649.7
TX0001961,2022-05-25 17:51:16,CUST00973,PM001,1969615,196961.5,2166576.5,26236,0,2192812.5
TX0001962,2020-08-15 12:15:29,CUST00161,PM002,1211146,117793.3,1328939.3,17490,0,1346429.3
TX0001963,2021-11-05 23:16:19,CUST02601,PM005,1518537,147945.1,1666482.1,9085,0,1675567.1
TX0001964,2022-08-15 16:20:29,CUST01876,PM007,1364474,136447.4,1500921.4,5527,0,1506448.4
TX0001965,2021-02-24 07:53:39,CUST03533,PM009,759840,75984,835824,20695,0,856519
TX0001966,2021-08-31 14:21:46,CUST03159,PM002,486335,48633.5,534968.5,15635,33123,583726.5
TX0001967,2023-04-26 07:37:27,CUST02790,PM001,934572,93457.2,1028029.2,6677,0,1034706.2
TX0001968,2021-12-19 05:14:12,CUST02773,PM006,1414536,141258.6,1555794.6,8676,0,1564470.6
TX0001969,2023-04-13 20:34:57,CUST04467,PM001,857916,85791.6,943707.6,14944,0,958651.6
TX0001970,2022-02-21 15:03:19,CUST01932,PM001,1718693,171869.3,1890562.3,13988,0,1904550.3
TX0001971,2020-06-22 04:16:46,CUST00051,PM005,2916769,291676.9,3208445.9,17274,0,3225719.9
TX0001972,2024-09-30 23:04:03,CUST04206,PM004,25877678,2587767.8,28465445.8,29826,0,28495271.8
TX0001973,2023-03-29 06:29:00,CUST04372,PM002,3096010,300518.4,3396528.4,23478,0,3420006.4
TX0001974,2022-08-24 06:47:02,CUST00324,PM007,755016,75501.6,830517.6,14965,0,845482.6
TX0001975,2022-09-19 06:03:29,CUST00730,PM002,299413,29941.3,329354.3,25232,0,354586.3
TX0001976,2021-08-03 14:20:21,CUST00029,PM004,3246639,324663.9,3571302.9,23934,0,3595236.9
TX0001977,2022-01-09 21:45:01,CUST01012,PM004,81776,8177.6,89953.6,18180,0,108133.6
TX0001978,2021-11-20 15:09:25,CUST03310,PM003,47741,3877.6,51618.6,15448,4473,71539.6
TX0001979,2021-06-29 12:31:35,CUST04872,PM001,130123,12084.6,142207.6,11687,0,153894.6
TX0001980,2021-11-09 20:24:00,CUST02900,PM005,17778304,1777830.4,19556134.4,6683,0,19562817.4
TX0001981,2024-04-14 08:02:54,CUST04104,PM007,22868769,2286876.9,25155645.9,17488,0,25173133.9
TX0001982,2022-06-18 17:56:37,CUST03763,PM004,7175508,717550.8,7893058.8,22989,0,7916047.8
TX0001983,2024-09-06 09:29:32,CUST04233,PM009,4448489,414894.8,4863383.8,7475,0,4870858.8
TX0001984,2021-06-30 14:48:50,CUST04959,PM003,8206146,820614.6,9026760.6,22800,0,9049560.6
TX0001985,2022-01-19 01:06:41,CUST04371,PM006,332307,33230.7,365537.7,9607,0,375144.7
TX0001986,2024-08-16 21:09:58,CUST00019,PM001,40888,4088.8,44976.8,14314,0,59290.8
TX0001987,2020-11-13 15:44:04,CUST01994,PM004,860564,85874.1,946438.1,24392,0,970830.1
TX0001988,2021-08-01 09:31:57,CUST02720,PM002,322872,32287.2,355159.2,16211,23778,395148.2
TX0001989,2021-10-06 03:56:09,CUST02832,PM005,332707,33270.7,365977.7,7601,0,373578.7
TX0001990,2022-03-21 16:27:38,CUST03951,PM001,15487478,1548747.8,17036225.8,29526,0,17065751.8
TX0001991,2021-05-13 10:45:02,CUST03422,PM004,946880,94688,1041568,22113,0,1063681
TX0001992,2023-09-17 04:41:07,CUST02941,PM001,8878234,883838.3,9762072.3,22361,0,9784433.3
TX0001993,2022-02-19 18:43:29,CUST00557,PM001,10901082,1090108.2,11991190.2,26579,0,12017769.2
TX0001994,2023-05-28 03:08:51,CUST02292,PM005,728340,72834,801174,25115,0,826289
TX0001995,2023-05-03 05:52:53,CUST04866,PM007,22564,2256.4,24820.4,13326,0,38146.4
TX0001996,2023-01-15 15:08:29,CUST00975,PM003,105129,10512.9,115641.9,25423,0,141064.9
TX0001997,2024-12-08 08:11:07,CUST00931,PM001,1997118,187393.7,2184511.7,9809,0,2194320.7
TX0001998,2024-04-06 00:22:25,CUST00845,PM002,45090,4091,49181,13795,0,62976
TX0001999,2023-08-27 20:43:20,CUST03180,PM008,715040,71504,786544,9499,0,796043
TX0002000,2022-12-19 14:43:54,CUST02197,PM007,8781276,878127.6,9659403.6,9120,0,9668523.6
TX0002001,2023-08-06 10:07:44,CUST00842,PM004,23012077,2301207.7,25313284.7,27851,0,25341135.7
TX0002002,2023-10-10 23:08:39,CUST03218,PM001,1410851,141085.1,1551936.1,23807,0,1575743.1
TX0002003,2024-02-08 14:49:53,CUST04862,PM001,3680679,368067.9,4048746.9,14474,0,4063220.9
TX0002004,2020-05-08 08:32:53,CUST00622,PM001,1374272,115458.7,1489730.7,9921,0,1499651.7
TX0002005,2020-07-05 10:59:08,CUST02713,PM004,1713925,171392.5,1885317.5,22339,0,1907656.5
TX0002006,2022-05-13 15:06:18,CUST01871,PM004,184177,18417.7,202594.7,23152,15371,241117.7
TX0002007,2020-01-19 10:24:34,CUST04861,PM002,36144,2987.1,39131.1,13608,0,52739.1
TX0002008,2021-06-27 00:04:07,CUST02072,PM010,845691,84569.1,930260.1,7813,0,938073.1
TX0002009,2020-08-02 04:25:29,CUST01356,PM001,1365350,136535,1501885,7841,0,1509726
TX0002010,2024-02-27 10:24:44,CUST00089,PM001,204192,20419.2,224611.2,7484,0,232095.2
TX0002011,2021-09-04 21:21:04,CUST00270,PM004,2336689,230402.1,2567091.1,8489,0,2575580.1
TX0002012,2024-04-09 15:41:13,CUST01395,PM003,2467044,246704.4,2713748.4,19761,0,2733509.4
TX0002013,2022-05-25 04:02:59,CUST01587,PM002,19800,1980,21780,5434,463,27677
TX0002014,2022-06-13 05:18:18,CUST04446,PM001,1258345,125834.5,1384179.5,24534,0,1408713.5
TX0002015,2020-03-07 03:30:44,CUST00340,PM003,45868,4586.8,50454.8,14538,0,64992.8
TX0002016,2021-04-10 07:41:23,CUST04205,PM005,1015500,101550,1117050,28054,0,1145104
TX0002017,2024-11-19 05:03:30,CUST01673,PM002,3019814,288680.2,3308494.2,25582,0,3334076.2
TX0002018,2022-08-20 18:27:31,CUST03613,PM006,776098,77609.8,853707.8,8607,0,862314.8
TX0002019,2024-12-05 04:07:36,CUST00982,PM008,17642,1464.5,19106.5,20639,0,39745.5
TX0002020,2023-12-27 14:15:16,CUST01829,PM002,4013209,394111,4407320,12334,0,4419654
TX0002021,2023-09-18 20:36:56,CUST00279,PM001,369748,36974.8,406722.8,28223,0,434945.8
TX0002022,2023-09-12 06:42:05,CUST04879,PM001,0,0,0,0,0,0
TX0002023,2023-01-02 14:22:52,CUST03651,PM004,0,0,0,0,0,0
TX0002024,2022-09-06 05:56:30,CUST02153,PM008,2191944,219194.4,2411138.4,26107,0,2437245.4
TX0002025,2024-07-04 11:39:40,CUST01010,PM005,601163,60116.3,661279.3,11654,0,672933.3
TX0002026,2023-04-28 21:38:44,CUST04928,PM003,368934,36893.4,405827.4,12617,0,418444.4
TX0002027,2023-11-05 04:08:22,CUST04647,PM006,1467360,146736,1614096,10270,0,1624366
TX0002028,2024-05-04 04:35:42,CUST03159,PM001,199295,18627.5,217922.5,17267,0,235189.5
TX0002029,2020-04-15 05:40:44,CUST02010,PM002,1769586,176958.6,1946544.6,15423,0,1961967.6
TX0002030,2021-09-25 19:26:41,CUST01335,PM002,678447,67200.4,745647.4,27208,0,772855.4
TX0002031,2021-06-19 04:35:03,CUST04016,PM007,3683788,368378.8,4052166.8,8377,0,4060543.8
TX0002032,2020-09-27 16:19:05,CUST00902,PM001,1159337,113334.4,1272671.4,25990,72543,1371204.4
TX0002033,2020-05-24 06:55:06,CUST03501,PM009,382531,38253.1,420784.1,14148,0,434932.1
TX0002034,2020-08-04 10:19:19,CUST03280,PM008,2744931,272094.9,3017025.9,24712,0,3041737.9
TX0002035,2023-03-21 12:42:39,CUST01877,PM003,4553112,406353.4,4959465.4,8376,0,4967841.4
TX0002036,2024-03-14 22:59:24,CUST02562,PM004,19582640,1958264,21540904,16701,0,21557605
TX0002037,2020-03-07 15:36:02,CUST03219,PM008,1426671,142667.1,1569338.1,9675,0,1579013.1
TX0002038,2020-12-17 22:41:04,CUST01193,PM009,2441720,244172,2685892,19993,122876,2828761
TX0002039,2024-01-06 18:51:08,CUST01168,PM007,8854202,747518.2,9601720.2,21043,0,9622763.2
TX0002040,2024-01-21 03:19:41,CUST00528,PM001,2687340,268734,2956074,17645,0,2973719
TX0002041,2022-09-08 04:38:38,CUST04374,PM009,0,0,0,0,0,0
TX0002042,2024-03-04 18:35:53,CUST03128,PM003,83324400,8074513.1,91398913.1,15464,0,91414377.1
TX0002043,2020-10-02 07:15:35,CUST03585,PM003,1262224,122661.1,1384885.1,17609,0,1402494.1
TX0002044,2022-02-07 23:52:05,CUST04963,PM002,75384,7538.4,82922.4,6562,0,89484.4
TX0002045,2024-12-23 08:06:09,CUST04299,PM002,1260272,126027.2,1386299.2,21163,0,1407462.2
TX0002046,2023-11-20 13:58:59,CUST01142,PM002,1298988,121340.9,1420328.9,19228,47176,1486732.9
TX0002047,2024-12-02 12:26:05,CUST00092,PM003,388710,38871,427581,5061,0,432642
TX0002048,2023-06-27 05:33:22,CUST04458,PM002,1959156,176156.4,2135312.4,26281,0,2161593.4
TX0002049,2024-05-03 13:37:31,CUST00718,PM001,5416720,541672,5958392,18446,0,5976838
TX0002050,2020-08-30 17:30:40,CUST00201,PM006,99227009,9922700.9,109149709.9,6828,0,109156537.9
TX0002051,2020-08-12 03:10:55,CUST02250,PM004,21779597,1972500.9,23752097.9,17228,0,23769325.9
TX0002052,2024-05-18 09:07:46,CUST03927,PM006,0,0,0,0,0,0
TX0002053,2024-09-30 10:09:38,CUST00364,PM003,164268208,16426820.8,180695028.8,8555,9858470,190562053.8
TX0002054,2021-04-24 21:14:49,CUST02435,PM003,33622,3362.2,36984.2,10337,0,47321.2
TX0002055,2022-12-22 11:37:20,CUST04013,PM004,427609,42760.9,470369.9,8499,0,478868.9
TX0002056,2022-02-06 07:21:40,CUST04384,PM004,42939331,4124490.2,47063821.2,20560,1701748,48786129.2
TX0002057,2020-12-15 17:54:22,CUST04143,PM003,45570,4557,50127,28026,2533,80686
TX0002058,2022-01-30 21:05:23,CUST01334,PM003,2168864,216886.4,2385750.4,21946,0,2407696.4
TX0002059,2020-11-08 05:38:21,CUST02414,PM002,1292325,129232.5,1421557.5,27100,0,1448657.5
TX0002060,2023-11-10 06:46:13,CUST02653,PM006,3169698,316969.8,3486667.8,12446,0,3499113.8
TX0002061,2024-04-03 14:57:43,CUST04951,PM001,2412914,241291.4,2654205.4,5084,116397,2775686.4
TX0002062,2020-08-24 10:24:33,CUST02521,PM005,585071,58507.1,643578.1,17031,0,660609.1
TX0002063,2024-09-29 22:48:00,CUST02056,PM007,4541969,413012.6,4954981.6,17821,0,4972802.6
TX0002064,2023-09-12 23:03:34,CUST03894,PM004,1467150,127215.8,1594365.8,21927,0,1616292.8
TX0002065,2021-07-28 03:13:18,CUST00840,PM005,28846266,2884626.6,31730892.6,18403,0,31749295.6
TX0002066,2024-10-10 06:09:23,CUST03063,PM004,1667217,166721.7,1833938.7,14038,0,1847976.7
TX0002067,2020-06-02 22:54:55,CUST02307,PM002,1038190,103819,1142009,15278,0,1157287
TX0002068,2024-05-16 17:22:43,CUST03264,PM004,47346,3893,51239,19970,2492,73701
TX0002069,2024-12-15 03:53:51,CUST01914,PM002,319424,31942.4,351366.4,9506,0,360872.4
TX0002070,2023-03-25 19:32:05,CUST02809,PM004,1568684,156868.4,1725552.4,7276,0,1732828.4
TX0002071,2022-04-09 07:34:16,CUST01316,PM002,7511708,672402.9,8184110.9,27912,0,8212022.9
TX0002072,2021-01-06 01:46:09,CUST03104,PM001,1142651,114265.1,1256916.1,26904,0,1283820.1
TX0002073,2020-06-23 03:23:13,CUST04384,PM005,1283941,128394.1,1412335.1,28490,0,1440825.1
TX0002074,2023-08-13 21:37:24,CUST04227,PM001,855218,85521.8,940739.8,21724,56234,1018697.8
TX0002075,2022-03-14 20:55:30,CUST02298,PM004,20714882,2065138.5,22780020.5,16965,0,22796985.5
TX0002076,2023-01-05 22:11:46,CUST04194,PM001,3005023,282089.5,3287112.5,24717,193224,3505053.5
TX0002077,2024-07-03 10:35:00,CUST04640,PM001,1306974,130697.4,1437671.4,6893,0,1444564.4
TX0002078,2023-07-03 12:50:48,CUST00502,PM005,410249,37574.4,447823.4,16960,0,464783.4
TX0002079,2022-08-17 06:49:43,CUST04798,PM009,472599,47259.9,519858.9,27006,0,546864.9
TX0002080,2022-05-30 11:13:32,CUST04335,PM004,455673,45567.3,501240.3,10114,11027,522381.3
TX0002081,2020-11-03 00:18:53,CUST00583,PM003,165992,14410.4,180402.4,29220,0,209622.4
TX0002082,2023-11-19 08:45:43,CUST04515,PM008,10614081,1061408.1,11675489.1,10324,112947,11798760.1
TX0002083,2022-01-25 16:38:16,CUST02184,PM003,7238213,723821.3,7962034.3,17044,0,7979078.3
TX0002084,2020-02-15 16:35:04,CUST03846,PM001,4682911,468291.1,5151202.1,11896,0,5163098.1
TX0002085,2024-03-31 11:39:28,CUST03010,PM009,1397152,134775.9,1531927.9,23622,0,1555549.9
TX0002086,2024-12-08 09:43:36,CUST01345,PM001,14157692,1198637.1,15356329.1,15364,0,15371693.1
TX0002087,2022-12-06 14:59:32,CUST02554,PM001,893604,89360.4,982964.4,19220,0,1002184.4
TX0002088,2020-10-23 12:51:52,CUST01161,PM002,128369,12836.9,141205.9,22019,0,163224.9
TX0002089,2020-03-01 15:56:59,CUST00089,PM003,35568,3556.8,39124.8,16527,0,55651.8
TX0002090,2022-07-31 06:17:40,CUST04809,PM009,615754,61575.4,677329.4,20685,0,698014.4
TX0002091,2024-12-14 03:45:35,CUST03940,PM003,805479,80547.9,886026.9,5964,0,891990.9
TX0002092,2020-11-16 19:06:55,CUST04918,PM002,18188944,1812505.4,20001449.4,29578,0,20031027.4
TX0002093,2024-09-29 07:51:34,CUST01647,PM004,383227,38322.7,421549.7,5718,11941,439208.7
TX0002094,2020-11-23 21:05:10,CUST02464,PM004,24837,2241.9,27078.9,18762,0,45840.9
TX0002095,2020-07-10 00:04:24,CUST01174,PM005,992748,99274.8,1092022.8,11560,0,1103582.8
TX0002096,2024-02-17 23:11:09,CUST04926,PM002,36131,3613.1,39744.1,7799,0,47543.1
TX0002097,2024-05-31 07:44:22,CUST03145,PM009,10464628,1046462.8,11511090.8,15353,0,11526443.8
TX0002098,2024-04-18 08:58:13,CUST02956,PM002,14344420,1434442,15778862,7419,0,15786281
TX0002099,2023-04-30 03:55:57,CUST02500,PM002,0,0,0,0,0,0
TX0002100,2023-04-08 23:36:11,CUST03697,PM007,1591308,159130.8,1750438.8,7176,0,1757614.8
TX0002101,2021-12-16 23:03:10,CUST00382,PM004,758101,75810.1,833911.1,8962,0,842873.1
TX0002102,2022-12-28 01:04:26,CUST04386,PM006,588356,52698.1,641054.1,13418,0,654472.1
TX0002103,2022-05-28 14:19:21,CUST04022,PM002,172454,17245.4,189699.4,19054,0,208753.4
TX0002104,2023-09-23 05:40:10,CUST04500,PM001,40777008,4077700.8,44854708.8,20175,0,44874883.8
TX0002105,2024-08-03 02:26:05,CUST04749,PM007,511748,51174.8,562922.8,15907,0,578829.8
TX0002106,2020-04-24 08:14:20,CUST00604,PM001,6066240,606624,6672864,23455,0,6696319
TX0002107,2020-05-27 15:40:28,CUST00989,PM001,27943,2794.3,30737.3,22253,0,52990.3
TX0002108,2020-12-29 11:05:41,CUST00599,PM002,835587,83558.7,919145.7,17688,71895,1008728.7
TX0002109,2022-06-01 08:08:31,CUST02660,PM003,752770,75277,828047,18755,0,846802
TX0002110,2024-07-24 10:14:13,CUST00601,PM001,352985,34455.7,387440.7,28033,0,415473.7
TX0002111,2022-11-22 07:11:09,CUST04743,PM005,45939945,4593994.5,50533939.5,15991,0,50549930.5
TX0002112,2024-08-07 07:36:21,CUST02086,PM002,488990,44794.4,533784.4,13649,0,547433.4
TX0002113,2022-07-16 22:32:12,CUST02926,PM005,0,0,0,0,0,0
TX0002114,2024-08-30 12:41:35,CUST02617,PM004,176652,16004.3,192656.3,29805,0,222461.3
TX0002115,2022-08-10 10:04:44,CUST01895,PM002,1407798,140779.8,1548577.8,22720,0,1571297.8
TX0002116,2024-12-26 21:48:00,CUST04562,PM001,2275498,227222.2,2502720.2,7552,0,2510272.2
TX0002117,2020-12-17 20:35:53,CUST04857,PM009,2110709,211070.9,2321779.9,28779,0,2350558.9
TX0002118,2023-11-13 10:50:36,CUST00465,PM001,1293918,129391.8,1423309.8,17515,0,1440824.8
TX0002119,2021-04-16 17:17:52,CUST04739,PM004,2501196,250119.6,2751315.6,17947,0,2769262.6
TX0002120,2022-05-07 02:55:20,CUST04182,PM005,341193,34119.3,375312.3,14456,0,389768.3
TX0002121,2020-10-09 04:54:22,CUST02690,PM009,2211801,203915.3,2415716.3,15225,108022,2538963.3
TX0002122,2023-06-27 22:09:17,CUST02472,PM005,2376131,237613.1,2613744.1,10329,0,2624073.1
TX0002123,2023-08-06 02:21:15,CUST01958,PM009,2117000,211700,2328700,26742,0,2355442
TX0002124,2020-03-31 14:41:30,CUST04028,PM003,1531387,141740.2,1673127.2,20936,0,1694063.2
TX0002125,2020-05-18 15:46:37,CUST02173,PM002,1801456,180145.6,1981601.6,17833,0,1999434.6
TX0002126,2022-06-30 08:45:06,CUST01002,PM002,820953,79090,900043,16881,0,916924
TX0002127,2024-10-22 00:05:34,CUST03003,PM005,959854,95985.4,1055839.4,20964,0,1076803.4
TX0002128,2024-08-02 12:25:15,CUST03408,PM005,361366,36136.6,397502.6,5420,0,402922.6
TX0002129,2020-12-10 15:54:31,CUST01190,PM004,312842,31284.2,344126.2,26037,0,370163.2
TX0002130,2021-01-22 13:21:52,CUST03870,PM002,1398032,139803.2,1537835.2,29737,110301,1677873.2
TX0002131,2022-09-26 17:57:19,CUST04412,PM005,34724,3023.5,37747.5,10370,0,48117.5
TX0002132,2021-05-05 21:05:07,CUST02508,PM004,205384,20538.4,225922.4,27879,0,253801.4
TX0002133,2022-01-14 23:49:24,CUST03325,PM006,9482653,941392.8,10424045.8,11504,0,10435549.8
TX0002134,2022-12-29 01:25:31,CUST01610,PM008,815189,81518.9,896707.9,5906,0,902613.9
TX0002135,2024-10-08 10:18:14,CUST01309,PM002,6853252,603146.4,7456398.4,12295,0,7468693.4
TX0002136,2020-09-23 16:10:02,CUST00685,PM003,2863729,249966.8,3113695.8,15185,0,3128880.8
TX0002137,2024-11-11 00:31:54,CUST04041,PM001,817969,81796.9,899765.9,16709,0,916474.9
TX0002138,2024-04-07 14:22:58,CUST02714,PM001,2729150,272915,3002065,8948,0,3011013
TX0002139,2023-11-08 10:51:08,CUST04387,PM007,222086,22208.6,244294.6,23469,0,267763.6
TX0002140,2021-09-08 18:04:38,CUST00105,PM001,125701,12570.1,138271.1,19556,0,157827.1
TX0002141,2021-05-07 17:46:35,CUST02433,PM005,745856,74585.6,820441.6,21921,0,842362.6
TX0002142,2021-07-09 11:43:03,CUST01086,PM003,684867,62275.4,747142.4,6473,0,753615.4
TX0002143,2020-09-09 17:42:50,CUST01017,PM001,1212738,121273.8,1334011.8,23101,0,1357112.8
TX0002144,2021-08-07 20:01:10,CUST01846,PM010,402612,40261.2,442873.2,22229,0,465102.2
TX0002145,2024-11-25 02:12:31,CUST01401,PM005,626382,62638.2,689020.2,17209,0,706229.2
TX0002146,2023-05-14 07:37:51,CUST01369,PM002,40911840,3983830.1,44895670.1,9708,0,44905378.1
TX0002147,2021-04-04 10:22:47,CUST02182,PM008,353334,35333.4,388667.4,10528,0,399195.4
TX0002148,2021-07-11 06:42:10,CUST02109,PM004,3249117,324911.7,3574028.7,15861,0,3589889.7
TX0002149,2023-05-21 00:24:01,CUST03295,PM003,941971,94197.1,1036168.1,13030,71913,1121111.1
TX0002150,2023-07-26 09:16:02,CUST03706,PM003,331445,33144.5,364589.5,27405,0,391994.5
TX0002151,2021-04-14 03:13:40,CUST01430,PM009,25803,2580.3,28383.3,10355,0,38738.3
TX0002152,2020-07-18 21:06:29,CUST01583,PM004,1009321,100932.1,1110253.1,18885,0,1129138.1
TX0002153,2022-12-09 21:27:03,CUST04116,PM005,1018202,101820.2,1120022.2,16732,0,1136754.2
TX0002154,2020-09-30 01:26:56,CUST02788,PM001,1164985,116498.5,1281483.5,15371,0,1296854.5
TX0002155,2022-01-06 20:16:29,CUST04808,PM003,611082,61108.2,672190.2,13550,0,685740.2
TX0002156,2020-08-27 14:00:45,CUST03736,PM004,63183140,5363630.7,68546770.7,26151,0,68572921.7
TX0002157,2021-09-09 07:52:32,CUST04300,PM003,37656838,3539643,41196481,6846,0,41203327
TX0002158,2023-07-12 21:59:38,CUST02372,PM004,517186,51135.8,568321.8,19529,0,587850.8
TX0002159,2023-07-06 08:21:41,CUST04962,PM003,2123360,212336,2335696,8144,0,2343840
TX0002160,2020-06-02 17:46:47,CUST03615,PM004,369748,36974.8,406722.8,25052,0,431774.8
TX0002161,2020-06-04 20:42:52,CUST01511,PM002,220358775,22035877.5,242394652.5,15902,0,242410554.5
TX0002162,2024-12-03 18:50:34,CUST00699,PM003,245130,24513,269643,13540,0,283183
TX0002163,2023-05-06 21:56:36,CUST00576,PM001,7222983,722298.3,7945281.3,14669,0,7959950.3
TX0002164,2022-04-04 04:46:06,CUST03346,PM002,751844,75184.4,827028.4,16827,0,843855.4
TX0002165,2023-02-06 22:51:12,CUST03858,PM001,1510942,137127.4,1648069.4,25172,0,1673241.4
TX0002166,2021-01-23 13:35:09,CUST00560,PM007,5301504,484009.9,5785513.9,16169,0,5801682.9
TX0002167,2021-08-22 06:12:54,CUST04991,PM002,592491,49021.3,641512.3,14002,0,655514.3
TX0002168,2020-09-22 16:25:36,CUST04311,PM001,17050370,1705037,18755407,9913,0,18765320
TX0002169,2020-11-11 21:16:29,CUST00893,PM005,3182793,318279.3,3501072.3,29470,0,3530542.3
TX0002170,2022-11-09 14:40:29,CUST03914,PM002,2562477,242877,2805354,28681,0,2834035
TX0002171,2024-04-14 13:19:09,CUST02181,PM003,1809818,178368.9,1988186.9,22721,0,2010907.9
TX0002172,2022-08-15 05:59:26,CUST04325,PM005,3800015,363220.7,4163235.7,6381,0,4169616.7
TX0002173,2024-07-08 11:48:57,CUST04793,PM001,1484583,141959.8,1626542.8,15406,0,1641948.8
TX0002174,2020-10-31 14:47:29,CUST01689,PM005,35519,3551.9,39070.9,23935,0,63005.9
TX0002175,2022-04-04 07:24:16,CUST04200,PM002,33650,3365,37015,27934,0,64949
TX0002176,2023-05-18 18:31:18,CUST04176,PM003,1529728,149076.6,1678804.6,10839,0,1689643.6
TX0002177,2024-03-18 01:55:17,CUST00631,PM002,197744,18700.3,216444.3,28322,0,244766.3
TX0002178,2022-12-27 15:47:59,CUST03716,PM004,624414,62441.4,686855.4,15775,0,702630.4
TX0002179,2021-05-24 21:08:22,CUST03094,PM004,1276318,127631.8,1403949.8,14737,0,1418686.8
TX0002180,2023-12-25 13:30:23,CUST01371,PM010,15044238,1289826.8,16334064.8,26387,0,16360451.8
