funnel_id,channel_source,customer_id,sku_id,funnel_date,status,event,order_id
CHN9114731,Play Store,CUST01851,SKU02384,2021-06-12 10:07:36,Add to Cart,Organic,
CHN4413753,Play Store,CUST01851,SKU02384,2021-06-12 10:07:56,Purchase,Organic,ORD0000529-1
CHN3243665,App Store,CUST04103,SKU02510,2020-09-06 02:43:06,Click,Organic,
CHN7769345,App Store,CUST04103,SKU02510,2020-09-06 02:43:25,Viewed,Organic,
CHN4377531,App Store,CUST04103,SKU02510,2020-09-06 02:43:47,Add to Cart,Organic,
CHN8786283,App Store,CUST04103,SKU02510,2020-09-06 02:44:04,Purchase,Organic,ORD0000530-1
CHN8436065,Website,CUST02762,SKU04970,2022-05-03 12:38:36,Click,Organic,
CHN9026396,Website,CUST02762,SKU04970,2022-05-03 12:39:54,Viewed,Organic,
CHN6446540,Website,CUST02762,SKU04970,2022-05-03 12:40:18,Add to Cart,Organic,
CHN2144205,Website,CUST02762,SKU04970,2022-05-03 12:40:35,Purchase,Organic,ORD0000531-1
CHN6448638,App Store,CUST00130,SKU00730,2023-08-13 23:58:16,Click,Organic,
CHN8464848,App Store,CUST00130,SKU00730,2023-08-13 23:58:30,Viewed,Organic,
CHN7215857,App Store,CUST00130,SKU00730,2023-08-13 23:58:42,Add to Cart,Organic,
CHN0493690,App Store,CUST00130,SKU00730,2023-08-13 23:58:53,Purchase,Organic,ORD0000532-1
CHN6034423,Play Store,CUST03853,SKU01800,2020-08-12 06:28:38,Click,Organic,
CHN5363696,Play Store,CUST03853,SKU01800,2020-08-12 06:29:42,Viewed,Organic,
CHN5900706,Play Store,CUST03853,SKU01800,2020-08-12 06:29:55,Add to Cart,Organic,
CHN6170587,Play Store,CUST03853,SKU01800,2020-08-12 06:30:10,Purchase,Organic,ORD0000533-1
CHN1660322,Website,CUST01084,SKU00330,2020-12-26 16:36:49,Click,Organic,
CHN0760236,Website,CUST01084,SKU00330,2020-12-26 16:37:10,Viewed,Organic,
CHN2059087,Website,CUST01084,SKU00330,2020-12-26 16:37:41,Add to Cart,Organic,
CHN1423626,Website,CUST01084,SKU00330,2020-12-26 16:37:52,Purchase,Organic,ORD0000534-1
CHN3936801,Website,CUST02001,SKU01881,2023-08-19 05:03:12,Click,Organic,
CHN4555786,Website,CUST02001,SKU01881,2023-08-19 05:03:36,Viewed,Organic,
CHN1382440,Website,CUST02001,SKU01881,2023-08-19 05:03:44,Add to Cart,Organic,
CHN9823600,Website,CUST02001,SKU01881,2023-08-19 05:04:02,Purchase,Organic,ORD0000535-1
CHN2374687,App Store,CUST03534,SKU00847,2023-04-13 13:34:34,Click,Organic,
CHN3721316,App Store,CUST03534,SKU00847,2023-04-13 13:34:40,Viewed,Organic,
CHN0300820,App Store,CUST03534,SKU00847,2023-04-13 13:35:14,Add to Cart,Organic,
CHN5294640,App Store,CUST03534,SKU00847,2023-04-13 13:35:28,Purchase,Organic,ORD0000536-1
CHN5122947,App Store,CUST01614,SKU00442,2024-03-03 16:38:12,Click,Organic,
CHN0110731,App Store,CUST01614,SKU00442,2024-03-03 16:38:19,Viewed,Organic,
CHN8183746,App Store,CUST01614,SKU00442,2024-03-03 16:38:35,Add to Cart,Organic,
CHN9600672,App Store,CUST01614,SKU00442,2024-03-03 16:38:49,Purchase,Organic,ORD0000537-1
CHN6504410,Play Store,CUST03961,SKU04002,2024-09-26 21:40:02,Click,Organic,
CHN6979506,Play Store,CUST03961,SKU04002,2024-09-26 21:40:18,Viewed,Organic,
CHN2166894,Play Store,CUST03961,SKU04002,2024-09-26 21:40:59,Add to Cart,Organic,
CHN8758675,Play Store,CUST03961,SKU04002,2024-09-26 21:41:12,Purchase,Organic,ORD0000538-1
CHN6199257,Website,CUST04666,SKU00512,2020-05-17 16:57:49,Click,Organic,
CHN5612543,Website,CUST04666,SKU00512,2020-05-17 16:57:29,Viewed,Organic,
CHN5919170,Website,CUST04666,SKU00512,2020-05-17 16:58:08,Add to Cart,Organic,
CHN4453954,Website,CUST04666,SKU00512,2020-05-17 16:58:21,Purchase,Organic,ORD0000539-1
CHN1891767,Website,CUST02586,SKU04596,2022-11-14 12:04:06,Click,Organic,
CHN6630472,Website,CUST02586,SKU04596,2022-11-14 12:04:42,Viewed,Organic,
CHN6138777,Website,CUST02586,SKU04596,2022-11-14 12:05:13,Add to Cart,Organic,
CHN1295030,Website,CUST02586,SKU04596,2022-11-14 12:05:31,Purchase,Organic,ORD0000540-1
CHN6227119,Play Store,CUST00394,SKU03605,2024-06-25 10:36:23,Click,Organic,
CHN0350184,Play Store,CUST00394,SKU03605,2024-06-25 10:37:52,Viewed,Organic,
CHN7489039,Play Store,CUST00394,SKU03605,2024-06-25 10:37:59,Add to Cart,Organic,
CHN1963600,Play Store,CUST00394,SKU03605,2024-06-25 10:38:15,Purchase,Organic,ORD0000541-1
CHN5653430,App Store,CUST01532,SKU04203,2021-05-28 09:34:13,Click,Organic,
CHN7936988,App Store,CUST01532,SKU04203,2021-05-28 09:34:41,Viewed,Organic,
CHN2903738,App Store,CUST01532,SKU04203,2021-05-28 09:35:05,Add to Cart,Organic,
CHN9417209,App Store,CUST01532,SKU04203,2021-05-28 09:35:23,Purchase,Organic,ORD0000542-1
CHN9675810,Play Store,CUST00160,SKU02428,2022-10-23 19:42:02,Purchase,Click to Buy,ORD0000543-1
CHN2810995,Play Store,CUST00091,SKU00215,2020-12-11 16:30:17,Purchase,Click to Buy,ORD0000544-1
CHN0062796,Website,CUST01932,SKU00116,2023-02-16 00:37:30,Click,Organic,
CHN5591822,Website,CUST01932,SKU00116,2023-02-16 00:37:50,Viewed,Organic,
CHN9554924,Website,CUST01932,SKU00116,2023-02-16 00:38:38,Add to Cart,Organic,
CHN6092789,Website,CUST01932,SKU00116,2023-02-16 00:38:48,Purchase,Organic,ORD0000545-1
CHN4894705,Website,CUST02072,SKU00156,2022-12-02 23:15:50,Click,Organic,
CHN9133290,Website,CUST02072,SKU00156,2022-12-02 23:15:56,Viewed,Organic,
CHN8172578,Website,CUST02072,SKU00156,2022-12-02 23:16:23,Add to Cart,Organic,
CHN2253741,Website,CUST02072,SKU00156,2022-12-02 23:16:43,Purchase,Organic,ORD0000546-1
CHN5053094,Website,CUST04199,SKU02450,2023-12-14 11:34:19,Click,Organic,
CHN6027178,Website,CUST04199,SKU02450,2023-12-14 11:35:03,Viewed,Organic,
CHN1987917,Website,CUST04199,SKU02450,2023-12-14 11:35:37,Add to Cart,Organic,
CHN1975592,Website,CUST04199,SKU02450,2023-12-14 11:35:48,Purchase,Organic,ORD0000547-1
CHN3261516,Website,CUST03530,SKU04782,2022-03-10 08:55:43,Click,Organic,
CHN4047752,Website,CUST03530,SKU04782,2022-03-10 08:56:21,Viewed,Organic,
CHN2054575,Website,CUST03530,SKU04782,2022-03-10 08:56:54,Add to Cart,Organic,
CHN6221254,Website,CUST03530,SKU04782,2022-03-10 08:57:13,Purchase,Organic,ORD0000548-1
CHN2153116,App Store,CUST00436,SKU00797,2023-12-29 15:50:18,Click,Organic,
CHN9867776,App Store,CUST00436,SKU00797,2023-12-29 15:50:34,Viewed,Organic,
CHN5805239,App Store,CUST00436,SKU00797,2023-12-29 15:51:14,Add to Cart,Organic,
CHN3903684,App Store,CUST00436,SKU00797,2023-12-29 15:51:27,Purchase,Organic,ORD0000549-1
CHN9226533,Website,CUST04227,SKU01023,2021-05-20 16:20:17,Click,Organic,
CHN8208756,Website,CUST04227,SKU01023,2021-05-20 16:20:14,Viewed,Organic,
CHN7043059,Website,CUST04227,SKU01023,2021-05-20 16:20:57,Add to Cart,Organic,
CHN3576453,Website,CUST04227,SKU01023,2021-05-20 16:21:10,Purchase,Organic,ORD0000550-1
CHN0591031,Website,CUST01286,SKU03524,2024-02-25 17:03:53,Click,Organic,
CHN9228202,Website,CUST01286,SKU03524,2024-02-25 17:05:11,Viewed,Organic,
CHN5337966,Website,CUST01286,SKU03524,2024-02-25 17:05:39,Add to Cart,Organic,
CHN7096768,Website,CUST01286,SKU03524,2024-02-25 17:05:53,Purchase,Organic,ORD0000551-1
CHN7765122,Play Store,CUST03738,SKU03142,2020-07-08 22:56:13,Click,Organic,
CHN5023513,Play Store,CUST03738,SKU03142,2020-07-08 22:56:22,Viewed,Organic,
CHN5632884,Play Store,CUST03738,SKU03142,2020-07-08 22:57:03,Add to Cart,Organic,
CHN5725430,Play Store,CUST03738,SKU03142,2020-07-08 22:57:22,Purchase,Organic,ORD0000552-1
CHN8639705,Play Store,CUST04052,SKU01316,2024-06-11 22:17:59,Click,Organic,
CHN7205312,Play Store,CUST04052,SKU01316,2024-06-11 22:18:08,Viewed,Organic,
CHN4722993,Play Store,CUST04052,SKU01316,2024-06-11 22:18:22,Add to Cart,Organic,
CHN8468176,Play Store,CUST04052,SKU01316,2024-06-11 22:18:36,Purchase,Organic,ORD0000553-1
CHN3387193,Play Store,CUST03000,SKU01859,2024-01-31 12:13:52,Click,Organic,
CHN1733778,Play Store,CUST03000,SKU01859,2024-01-31 12:13:46,Viewed,Organic,
CHN5823191,Play Store,CUST03000,SKU01859,2024-01-31 12:14:11,Add to Cart,Organic,
CHN1748476,Play Store,CUST03000,SKU01859,2024-01-31 12:14:28,Purchase,Organic,ORD0000554-1
CHN1811066,Website,CUST00283,SKU00132,2021-03-19 07:35:58,Click,Organic,
CHN9123832,Website,CUST00283,SKU00132,2021-03-19 07:36:39,Viewed,Organic,
CHN9665185,Website,CUST00283,SKU00132,2021-03-19 07:37:06,Add to Cart,Organic,
CHN8086522,Website,CUST00283,SKU00132,2021-03-19 07:37:22,Purchase,Organic,ORD0000555-1
CHN2126081,Website,CUST02557,SKU04216,2024-10-21 14:13:37,Click,Organic,
CHN3087649,Website,CUST02557,SKU04216,2024-10-21 14:14:00,Viewed,Organic,
CHN8315741,Website,CUST02557,SKU04216,2024-10-21 14:14:28,Add to Cart,Organic,
CHN0683230,Website,CUST02557,SKU04216,2024-10-21 14:14:44,Purchase,Organic,ORD0000556-1
CHN7838102,Website,CUST01021,SKU03565,2021-09-01 01:06:24,Click,Organic,
CHN2765992,Website,CUST01021,SKU03565,2021-09-01 01:06:51,Viewed,Organic,
CHN5638984,Website,CUST01021,SKU03565,2021-09-01 01:07:18,Add to Cart,Organic,
CHN9949737,Website,CUST01021,SKU03565,2021-09-01 01:07:38,Purchase,Organic,ORD0000557-1
CHN3204262,Website,CUST02864,SKU02795,2023-09-18 17:22:02,Click,Organic,
CHN4215895,Website,CUST02864,SKU02795,2023-09-18 17:22:20,Viewed,Organic,
CHN7089561,Website,CUST02864,SKU02795,2023-09-18 17:23:04,Add to Cart,Organic,
CHN2048186,Website,CUST02864,SKU02795,2023-09-18 17:23:20,Purchase,Organic,ORD0000558-1
CHN5630227,App Store,CUST04910,SKU03249,2024-01-12 05:16:11,Click,Organic,
CHN7789688,App Store,CUST04910,SKU03249,2024-01-12 05:16:07,Viewed,Organic,
CHN9060672,App Store,CUST04910,SKU03249,2024-01-12 05:16:45,Add to Cart,Organic,
CHN6130254,App Store,CUST04910,SKU03249,2024-01-12 05:17:05,Purchase,Organic,ORD0000559-1
CHN0457439,Play Store,CUST04715,SKU04283,2024-12-24 20:48:02,Click,Organic,
CHN5102317,Play Store,CUST04715,SKU04283,2024-12-24 20:48:55,Viewed,Organic,
CHN9677982,Play Store,CUST04715,SKU04283,2024-12-24 20:49:00,Add to Cart,Organic,
CHN9712900,Play Store,CUST04715,SKU04283,2024-12-24 20:49:20,Purchase,Organic,ORD0000560-1
CHN3461306,App Store,CUST00743,SKU04135,2020-11-28 03:37:37,Click,Organic,
CHN8919530,App Store,CUST00743,SKU04135,2020-11-28 03:37:45,Viewed,Organic,
CHN5888846,App Store,CUST00743,SKU04135,2020-11-28 03:38:03,Add to Cart,Organic,
CHN6556020,App Store,CUST00743,SKU04135,2020-11-28 03:38:19,Purchase,Organic,ORD0000561-1
CHN7113854,Play Store,CUST00688,SKU03365,2022-04-01 13:51:50,Click,Organic,
CHN5113067,Play Store,CUST00688,SKU03365,2022-04-01 13:52:52,Viewed,Organic,
CHN1420657,Play Store,CUST00688,SKU03365,2022-04-01 13:53:22,Add to Cart,Organic,
CHN4366457,Play Store,CUST00688,SKU03365,2022-04-01 13:53:38,Purchase,Organic,ORD0000562-1
CHN8410425,Play Store,CUST04771,SKU02996,2020-08-02 12:04:25,Click,Organic,
CHN2085697,Play Store,CUST04771,SKU02996,2020-08-02 12:05:03,Viewed,Organic,
CHN0937439,Play Store,CUST04771,SKU02996,2020-08-02 12:05:25,Add to Cart,Organic,
CHN0300684,Play Store,CUST04771,SKU02996,2020-08-02 12:05:36,Purchase,Organic,ORD0000563-1
CHN2962798,App Store,CUST00145,SKU01634,2020-12-12 05:30:49,Click,Organic,
CHN5680949,App Store,CUST00145,SKU01634,2020-12-12 05:32:16,Viewed,Organic,
CHN3027852,App Store,CUST00145,SKU01634,2020-12-12 05:32:22,Add to Cart,Organic,
CHN7814004,App Store,CUST00145,SKU01634,2020-12-12 05:32:40,Purchase,Organic,ORD0000564-1
CHN2761480,Website,CUST03967,SKU00676,2022-02-12 04:07:13,Click,Organic,
CHN6119619,Website,CUST03967,SKU00676,2022-02-12 04:08:27,Viewed,Organic,
CHN1871630,Website,CUST03967,SKU00676,2022-02-12 04:08:39,Add to Cart,Organic,
CHN0362229,Website,CUST03967,SKU00676,2022-02-12 04:08:53,Purchase,Organic,ORD0000565-1
CHN8599469,App Store,CUST04179,SKU01480,2024-06-04 04:09:20,Click,Organic,
CHN0250778,App Store,CUST04179,SKU01480,2024-06-04 04:09:29,Viewed,Organic,
CHN2366778,App Store,CUST04179,SKU01480,2024-06-04 04:09:35,Add to Cart,Organic,
CHN6591437,App Store,CUST04179,SKU01480,2024-06-04 04:09:55,Purchase,Organic,ORD0000566-1
CHN5940626,Play Store,CUST04950,SKU00042,2022-10-22 15:09:14,Click,Organic,
CHN2732590,Play Store,CUST04950,SKU00042,2022-10-22 15:10:41,Viewed,Organic,
CHN6416645,Play Store,CUST04950,SKU00042,2022-10-22 15:10:56,Add to Cart,Organic,
CHN4676939,Play Store,CUST04950,SKU00042,2022-10-22 15:11:07,Purchase,Organic,ORD0000567-1
CHN7690888,App Store,CUST00843,SKU04113,2021-10-14 16:43:23,Click,Organic,
CHN2949540,App Store,CUST00843,SKU04113,2021-10-14 16:43:31,Viewed,Organic,
CHN4438035,App Store,CUST00843,SKU04113,2021-10-14 16:43:48,Add to Cart,Organic,
CHN9957613,App Store,CUST00843,SKU04113,2021-10-14 16:43:58,Purchase,Organic,ORD0000568-1
CHN2557313,App Store,CUST04589,SKU00811,2021-01-02 03:36:28,Click,Organic,
CHN7552876,App Store,CUST04589,SKU00811,2021-01-02 03:36:14,Viewed,Organic,
CHN5275027,App Store,CUST04589,SKU00811,2021-01-02 03:37:01,Add to Cart,Organic,
CHN8301693,App Store,CUST04589,SKU00811,2021-01-02 03:37:13,Purchase,Organic,ORD0000569-1
CHN4874175,Play Store,CUST03301,SKU00559,2022-09-04 10:55:02,Click,Organic,
CHN2168645,Play Store,CUST03301,SKU00559,2022-09-04 10:56:16,Viewed,Organic,
CHN1931351,Play Store,CUST03301,SKU00559,2022-09-04 10:56:48,Add to Cart,Organic,
CHN2244709,Play Store,CUST03301,SKU00559,2022-09-04 10:56:58,Purchase,Organic,ORD0000570-1
CHN6833916,Website,CUST04891,SKU02995,2024-08-29 19:18:15,Click,Organic,
CHN5702371,Website,CUST04891,SKU02995,2024-08-29 19:18:34,Viewed,Organic,
CHN5626636,Website,CUST04891,SKU02995,2024-08-29 19:19:07,Add to Cart,Organic,
CHN2036770,Website,CUST04891,SKU02995,2024-08-29 19:19:21,Purchase,Organic,ORD0000571-1
CHN5676815,App Store,CUST04649,SKU04149,2023-07-28 03:50:21,Click,Organic,
CHN0309853,App Store,CUST04649,SKU04149,2023-07-28 03:50:24,Viewed,Organic,
CHN4343885,App Store,CUST04649,SKU04149,2023-07-28 03:50:40,Add to Cart,Organic,
CHN4729660,App Store,CUST04649,SKU04149,2023-07-28 03:50:51,Purchase,Organic,ORD0000572-1
CHN5996904,App Store,CUST00269,SKU01435,2020-08-13 23:00:41,Click,Organic,
CHN9017418,App Store,CUST00269,SKU01435,2020-08-13 23:01:47,Viewed,Organic,
CHN5235267,App Store,CUST00269,SKU01435,2020-08-13 23:02:11,Add to Cart,Organic,
CHN8923505,App Store,CUST00269,SKU01435,2020-08-13 23:02:22,Purchase,Organic,ORD0000573-1
CHN3264922,App Store,CUST03849,SKU02872,2021-10-18 11:45:41,Click,Organic,
CHN6162423,App Store,CUST03849,SKU02872,2021-10-18 11:45:28,Viewed,Organic,
CHN3988848,App Store,CUST03849,SKU02872,2021-10-18 11:46:06,Add to Cart,Organic,
CHN5893978,App Store,CUST03849,SKU02872,2021-10-18 11:46:22,Purchase,Organic,ORD0000574-1
CHN9215095,App Store,CUST00549,SKU03256,2023-07-07 00:30:20,Click,Organic,
CHN9724850,App Store,CUST00549,SKU03256,2023-07-07 00:31:02,Viewed,Organic,
CHN5206951,App Store,CUST00549,SKU03256,2023-07-07 00:31:44,Add to Cart,Organic,
CHN7291552,App Store,CUST00549,SKU03256,2023-07-07 00:32:02,Purchase,Organic,ORD0000575-1
CHN8829530,App Store,CUST03277,SKU01657,2023-07-24 16:30:23,Click,Organic,
CHN0459081,App Store,CUST03277,SKU01657,2023-07-24 16:30:45,Viewed,Organic,
CHN9990768,App Store,CUST03277,SKU01657,2023-07-24 16:30:59,Add to Cart,Organic,
CHN8037667,App Store,CUST03277,SKU01657,2023-07-24 16:31:09,Purchase,Organic,ORD0000576-1
CHN5254394,Play Store,CUST02671,SKU04164,2022-07-12 16:05:41,Click,Organic,
CHN8786962,Play Store,CUST02671,SKU04164,2022-07-12 16:06:40,Viewed,Organic,
CHN5814217,Play Store,CUST02671,SKU04164,2022-07-12 16:07:15,Add to Cart,Organic,
CHN2993667,Play Store,CUST02671,SKU04164,2022-07-12 16:07:25,Purchase,Organic,ORD0000577-1
CHN8533174,Play Store,CUST00067,SKU04066,2023-05-07 04:38:39,Click,Organic,
CHN3807419,Play Store,CUST00067,SKU04066,2023-05-07 04:39:15,Viewed,Organic,
CHN7794275,Play Store,CUST00067,SKU04066,2023-05-07 04:40:01,Add to Cart,Organic,
CHN4463485,Play Store,CUST00067,SKU04066,2023-05-07 04:40:12,Purchase,Organic,ORD0000578-1
CHN9485688,Website,CUST00868,SKU00883,2023-07-25 07:36:05,Click,Organic,
CHN1115188,Website,CUST00868,SKU00883,2023-07-25 07:36:22,Viewed,Organic,
CHN6361689,Website,CUST00868,SKU00883,2023-07-25 07:36:39,Add to Cart,Organic,
CHN8865574,Website,CUST00868,SKU00883,2023-07-25 07:36:57,Purchase,Organic,ORD0000579-1
CHN5522140,Website,CUST03590,SKU03202,2020-08-23 08:49:01,Click,Organic,
CHN3506020,Website,CUST03590,SKU03202,2020-08-23 08:49:51,Viewed,Organic,
CHN9774291,Website,CUST03590,SKU03202,2020-08-23 08:50:34,Add to Cart,Organic,
CHN2708515,Website,CUST03590,SKU03202,2020-08-23 08:50:44,Purchase,Organic,ORD0000580-1
CHN2218896,Play Store,CUST02510,SKU02419,2024-12-18 15:22:56,Click,Organic,
CHN1364789,Play Store,CUST02510,SKU02419,2024-12-18 15:24:13,Viewed,Organic,
CHN3714715,Play Store,CUST02510,SKU02419,2024-12-18 15:24:16,Add to Cart,Organic,
CHN1309527,Play Store,CUST02510,SKU02419,2024-12-18 15:24:36,Purchase,Organic,ORD0000581-1
CHN9350717,App Store,CUST00569,SKU03862,2023-11-16 13:55:04,Click,Organic,
CHN0147377,App Store,CUST00569,SKU03862,2023-11-16 13:55:41,Viewed,Organic,
CHN1398061,App Store,CUST00569,SKU03862,2023-11-16 13:55:59,Add to Cart,Organic,
CHN5525878,App Store,CUST00569,SKU03862,2023-11-16 13:56:14,Purchase,Organic,ORD0000582-1
CHN5986391,App Store,CUST01327,SKU02478,2023-05-03 06:42:19,Purchase,Click to Buy,ORD0000583-1
CHN8791284,Play Store,CUST02262,SKU03862,2023-01-08 11:41:35,Click,Organic,
CHN0892603,Play Store,CUST02262,SKU03862,2023-01-08 11:42:23,Viewed,Organic,
CHN9212001,Play Store,CUST02262,SKU03862,2023-01-08 11:42:58,Add to Cart,Organic,
CHN0950979,Play Store,CUST02262,SKU03862,2023-01-08 11:43:16,Purchase,Organic,ORD0000584-1
CHN2410447,Play Store,CUST03450,SKU03298,2021-03-15 01:18:11,Click,Organic,
CHN9456306,Play Store,CUST03450,SKU03298,2021-03-15 01:18:16,Viewed,Organic,
CHN6612508,Play Store,CUST03450,SKU03298,2021-03-15 01:19:04,Add to Cart,Organic,
CHN2907849,Play Store,CUST03450,SKU03298,2021-03-15 01:19:15,Purchase,Organic,ORD0000585-1
CHN9583837,App Store,CUST01970,SKU04362,2024-09-05 19:23:35,Purchase,Click to Buy,ORD0000586-1
CHN7536731,Play Store,CUST01329,SKU04440,2023-11-02 15:10:41,Click,Organic,
CHN7950485,Play Store,CUST01329,SKU04440,2023-11-02 15:11:14,Viewed,Organic,
CHN3747178,Play Store,CUST01329,SKU04440,2023-11-02 15:11:45,Add to Cart,Organic,
CHN1616302,Play Store,CUST01329,SKU04440,2023-11-02 15:12:02,Purchase,Organic,ORD0000587-1
CHN2949165,Play Store,CUST04933,SKU03780,2024-12-28 08:57:18,Click,Organic,
CHN6483382,Play Store,CUST04933,SKU03780,2024-12-28 08:57:27,Viewed,Organic,
CHN3512615,Play Store,CUST04933,SKU03780,2024-12-28 08:58:05,Add to Cart,Organic,
CHN9693188,Play Store,CUST04933,SKU03780,2024-12-28 08:58:15,Purchase,Organic,ORD0000588-1
CHN3127384,Play Store,CUST01808,SKU00108,2023-05-10 18:59:32,Purchase,Click to Buy,ORD0000589-1
CHN5955236,App Store,CUST01863,SKU03261,2024-07-11 16:00:10,Click,Organic,
CHN7967271,App Store,CUST01863,SKU03261,2024-07-11 16:00:42,Viewed,Organic,
CHN5250057,App Store,CUST01863,SKU03261,2024-07-11 16:01:15,Add to Cart,Organic,
CHN2383023,App Store,CUST01863,SKU03261,2024-07-11 16:01:26,Purchase,Organic,ORD0000590-1
CHN4709290,Website,CUST01100,SKU01576,2024-12-12 04:12:15,Purchase,Click to Buy,ORD0000591-1
CHN0751380,Play Store,CUST01445,SKU00666,2022-05-20 05:19:58,Click,Organic,
CHN3130940,Play Store,CUST01445,SKU00666,2022-05-20 05:20:46,Viewed,Organic,
CHN6826107,Play Store,CUST01445,SKU00666,2022-05-20 05:20:56,Add to Cart,Organic,
CHN3776728,Play Store,CUST01445,SKU00666,2022-05-20 05:21:11,Purchase,Organic,ORD0000592-1
CHN2067762,Play Store,CUST00716,SKU00863,2022-11-24 20:34:36,Click,Organic,
CHN1257058,Play Store,CUST00716,SKU00863,2022-11-24 20:35:05,Viewed,Organic,
CHN8111704,Play Store,CUST00716,SKU00863,2022-11-24 20:35:32,Add to Cart,Organic,
CHN2379514,Play Store,CUST00716,SKU00863,2022-11-24 20:35:49,Purchase,Organic,ORD0000593-1
CHN9189049,Website,CUST01204,SKU03444,2020-11-13 11:55:31,Click,Organic,
CHN7759491,Website,CUST01204,SKU03444,2020-11-13 11:56:18,Viewed,Organic,
CHN4083161,Website,CUST01204,SKU03444,2020-11-13 11:56:35,Add to Cart,Organic,
CHN9132496,Website,CUST01204,SKU03444,2020-11-13 11:56:51,Purchase,Organic,ORD0000594-1
CHN9832759,App Store,CUST04736,SKU04980,2023-12-17 19:09:55,Click,Organic,
CHN9862155,App Store,CUST04736,SKU04980,2023-12-17 19:10:50,Viewed,Organic,
CHN2971751,App Store,CUST04736,SKU04980,2023-12-17 19:11:25,Add to Cart,Organic,
CHN1530140,App Store,CUST04736,SKU04980,2023-12-17 19:11:42,Purchase,Organic,ORD0000595-1
CHN2520911,Play Store,CUST03854,SKU01195,2024-05-23 04:18:30,Click,Organic,
CHN4589142,Play Store,CUST03854,SKU01195,2024-05-23 04:19:19,Viewed,Organic,
CHN1953791,Play Store,CUST03854,SKU01195,2024-05-23 04:19:59,Add to Cart,Organic,
CHN3094537,Play Store,CUST03854,SKU01195,2024-05-23 04:20:19,Purchase,Organic,ORD0000596-1
CHN1223073,Play Store,CUST02049,SKU03796,2024-02-04 00:21:07,Purchase,Click to Buy,ORD0000597-1
CHN5031789,Website,CUST00047,SKU03978,2020-02-21 15:03:57,Purchase,Click to Buy,ORD0000598-1
CHN2532406,Play Store,CUST03504,SKU03715,2024-06-02 09:50:32,Click,Organic,
CHN9569531,Play Store,CUST03504,SKU03715,2024-06-02 09:51:09,Viewed,Organic,
CHN6221377,Play Store,CUST03504,SKU03715,2024-06-02 09:51:38,Add to Cart,Organic,
CHN1955085,Play Store,CUST03504,SKU03715,2024-06-02 09:51:54,Purchase,Organic,ORD0000599-1
CHN6574984,App Store,CUST04852,SKU03082,2021-04-23 23:35:33,Click,Organic,
CHN0668627,App Store,CUST04852,SKU03082,2021-04-23 23:35:27,Viewed,Organic,
CHN3405705,App Store,CUST04852,SKU03082,2021-04-23 23:36:09,Add to Cart,Organic,
CHN9775263,App Store,CUST04852,SKU03082,2021-04-23 23:36:21,Purchase,Organic,ORD0000600-1
CHN2743019,Website,CUST01042,SKU00561,2022-12-02 11:58:05,Click,Organic,
CHN8347062,Website,CUST01042,SKU00561,2022-12-02 11:59:00,Viewed,Organic,
CHN3889145,Website,CUST01042,SKU00561,2022-12-02 11:59:22,Add to Cart,Organic,
CHN8600678,Website,CUST01042,SKU00561,2022-12-02 11:59:37,Purchase,Organic,ORD0000601-1
CHN4682013,App Store,CUST00669,SKU03843,2024-07-09 22:13:50,Click,Organic,
CHN1471918,App Store,CUST00669,SKU03843,2024-07-09 22:13:53,Viewed,Organic,
CHN2830136,App Store,CUST00669,SKU03843,2024-07-09 22:14:03,Add to Cart,Organic,
CHN8382917,App Store,CUST00669,SKU03843,2024-07-09 22:14:20,Purchase,Organic,ORD0000602-1
CHN2295852,Play Store,CUST02186,SKU03761,2021-09-23 23:08:28,Click,Organic,
CHN2787387,Play Store,CUST02186,SKU03761,2021-09-23 23:09:23,Viewed,Organic,
CHN8284106,Play Store,CUST02186,SKU03761,2021-09-23 23:09:31,Add to Cart,Organic,
CHN4309623,Play Store,CUST02186,SKU03761,2021-09-23 23:09:50,Purchase,Organic,ORD0000603-1
CHN2317417,Play Store,CUST01289,SKU02805,2022-02-18 11:49:31,Click,Organic,
CHN2066916,Play Store,CUST01289,SKU02805,2022-02-18 11:50:40,Viewed,Organic,
CHN7491095,Play Store,CUST01289,SKU02805,2022-02-18 11:51:08,Add to Cart,Organic,
CHN7127811,Play Store,CUST01289,SKU02805,2022-02-18 11:51:19,Purchase,Organic,ORD0000604-1
CHN3077556,App Store,CUST03191,SKU03320,2023-11-11 11:37:20,Click,Organic,
CHN6257152,App Store,CUST03191,SKU03320,2023-11-11 11:37:25,Viewed,Organic,
CHN6677182,App Store,CUST03191,SKU03320,2023-11-11 11:37:40,Add to Cart,Organic,
CHN4650427,App Store,CUST03191,SKU03320,2023-11-11 11:37:56,Purchase,Organic,ORD0000605-1
CHN9780723,Play Store,CUST02932,SKU00418,2023-11-19 04:17:52,Click,Organic,
CHN9937161,Play Store,CUST02932,SKU00418,2023-11-19 04:17:57,Viewed,Organic,
CHN3679958,Play Store,CUST02932,SKU00418,2023-11-19 04:18:39,Add to Cart,Organic,
CHN0770381,Play Store,CUST02932,SKU00418,2023-11-19 04:18:51,Purchase,Organic,ORD0000606-1
CHN5534723,App Store,CUST00231,SKU00958,2020-07-17 20:01:14,Click,Organic,
CHN7504915,App Store,CUST00231,SKU00958,2020-07-17 20:01:13,Viewed,Organic,
CHN3411524,App Store,CUST00231,SKU00958,2020-07-17 20:01:42,Add to Cart,Organic,
