transaction_id,order_id,order_date,customer_id,channel_type,sku_id,quantity,price,before_discount,discount_item,after_discount,is_gross,is_valid,is_net
TX0000975,ORD0000975-3,2024-09-22 09:37:28,CUST04161,App Store,SKU00716,1,36755,36755,2317,34438,1,1,1
TX0000975,ORD0000975-4,2024-09-22 09:37:28,CUST04161,App Store,SKU03410,1,83333,83333,0,83333,1,1,1
TX0000975,ORD0000975-5,2024-09-22 09:37:28,CUST04161,App Store,SKU02081,1,214783,214783,0,214783,1,1,1
TX0000976,ORD0000976-1,2021-12-19 04:25:29,CUST04638,Website,SKU04419,1,22973383,22973383,3271997,19701386,1,1,1
TX0000976,ORD0000976-2,2021-12-19 04:25:29,CUST04638,Website,SKU03523,1,1349349,1349349,238348,1111001,1,1,0
TX0000976,ORD0000976-3,2021-12-19 04:25:29,CUST04638,Website,SKU00108,1,42491,42491,0,42491,1,1,1
TX0000977,ORD0000977-1,2022-05-02 07:57:37,CUST01599,Play Store,SKU03012,1,398229,398229,31656,366573,1,1,0
TX0000978,ORD0000978-1,2021-10-11 19:52:08,CUST03785,App Store,SKU01606,1,1211933,1211933,0,1211933,1,1,1
TX0000979,ORD0000979-1,2021-07-01 12:21:43,CUST01460,App Store,SKU03250,1,388929,388929,70930,317999,1,1,1
TX0000980,ORD0000980-1,2023-12-05 11:31:41,CUST00668,App Store,SKU02336,1,705246,705246,0,705246,1,1,1
TX0000981,ORD0000981-1,2022-08-03 05:16:17,CUST02974,App Store,SKU04279,1,330761,330761,0,330761,1,1,1
TX0000981,ORD0000981-2,2022-08-03 05:16:17,CUST02974,App Store,SKU03574,1,38165,38165,0,38165,1,1,1
TX0000982,ORD0000982-1,2024-09-09 10:54:54,CUST01163,Play Store,SKU01936,1,646811,646811,0,646811,1,1,0
TX0000983,ORD0000983-1,2022-05-16 20:31:31,CUST01365,Website,SKU03942,1,45271,45271,0,45271,1,1,0
TX0000983,ORD0000983-2,2022-05-16 20:31:31,CUST01365,Website,SKU04197,1,352514,352514,38570,313944,1,1,1
TX0000983,ORD0000983-3,2022-05-16 20:31:31,CUST01365,Website,SKU00195,4,12248189,48992756,0,48992756,1,1,1
TX0000984,ORD0000984-1,2024-12-29 06:43:00,CUST00717,App Store,SKU00025,1,338084,338084,0,338084,1,1,1
TX0000984,ORD0000984-2,2024-12-29 06:43:00,CUST00717,App Store,SKU02699,1,23216755,23216755,0,23216755,1,1,1
TX0000984,ORD0000984-3,2024-12-29 06:43:00,CUST00717,App Store,SKU00348,1,28148,28148,0,28148,1,1,1
TX0000984,ORD0000984-4,2024-12-29 06:43:00,CUST00717,App Store,SKU00187,1,1172925,1172925,0,1172925,1,1,1
TX0000985,ORD0000985-1,2020-10-26 01:53:16,CUST04352,App Store,SKU04105,1,504004,504004,62315,441689,1,1,0
TX0000986,ORD0000986-1,2022-12-11 21:04:33,CUST00285,App Store,SKU00067,1,35374,35374,0,35374,1,1,1
TX0000986,ORD0000986-2,2022-12-11 21:04:33,CUST00285,App Store,SKU04541,1,1240134,1240134,0,1240134,1,1,1
TX0000986,ORD0000986-3,2022-12-11 21:04:33,CUST00285,App Store,SKU03439,1,1001789,1001789,51293,950496,1,1,1
TX0000987,ORD0000987-1,2020-02-11 01:23:30,CUST01012,App Store,SKU03226,1,207677,207677,0,207677,1,1,1
TX0000988,ORD0000988-1,2024-03-28 07:12:20,CUST04651,Play Store,SKU00649,1,791273,791273,123197,668076,1,1,1
TX0000989,ORD0000989-1,2020-06-18 13:27:46,CUST04946,Play Store,SKU04033,2,38829,77658,11533,66125,1,1,1
TX0000989,ORD0000989-2,2020-06-18 13:27:46,CUST04946,Play Store,SKU02472,1,35700,35700,3286,32414,1,1,1
TX0000989,ORD0000989-3,2020-06-18 13:27:46,CUST04946,Play Store,SKU01767,1,31050,31050,0,31050,1,1,1
TX0000990,ORD0000990-1,2022-03-10 04:03:49,CUST01007,App Store,SKU04671,1,452860,452860,0,452860,1,1,1
TX0000990,ORD0000990-2,2022-03-10 04:03:49,CUST01007,App Store,SKU01003,2,94470,188940,0,188940,1,1,1
TX0000990,ORD0000990-3,2022-03-10 04:03:49,CUST01007,App Store,SKU03541,2,38903,77806,0,77806,1,1,1
TX0000990,ORD0000990-4,2022-03-10 04:03:49,CUST01007,App Store,SKU00716,1,36755,36755,0,36755,1,1,1
TX0000990,ORD0000990-5,2022-03-10 04:03:49,CUST01007,App Store,SKU00956,1,819267,819267,0,819267,1,1,1
TX0000991,ORD0000991-1,2022-03-30 15:52:34,CUST02984,Website,SKU02285,3,438297,1314891,0,1314891,1,1,1
TX0000992,ORD0000992-1,2021-04-01 20:08:11,CUST03388,Website,SKU03199,1,399883,399883,0,399883,1,1,1
TX0000993,ORD0000993-1,2021-03-20 16:02:48,CUST02209,Play Store,SKU02550,2,294961,589922,0,589922,1,1,1
TX0000994,ORD0000994-1,2020-05-02 14:53:24,CUST02659,App Store,SKU03093,1,767575,767575,0,767575,1,1,1
TX0000994,ORD0000994-2,2020-05-02 14:53:24,CUST02659,App Store,SKU00096,1,34535,34535,3655,30880,1,1,1
TX0000994,ORD0000994-3,2020-05-02 14:53:24,CUST02659,App Store,SKU01228,1,15587162,15587162,0,15587162,1,1,1
TX0000995,ORD0000995-1,2022-04-07 08:53:50,CUST03889,App Store,SKU03772,2,173449,346898,0,346898,1,0,0
TX0000995,ORD0000995-2,2022-04-07 08:53:50,CUST03889,App Store,SKU02509,1,37494,37494,0,37494,1,1,1
TX0000995,ORD0000995-3,2022-04-07 08:53:50,CUST03889,App Store,SKU04599,1,509672,509672,0,509672,1,1,1
TX0000995,ORD0000995-4,2022-04-07 08:53:50,CUST03889,App Store,SKU04178,2,698853,1397706,0,1397706,1,1,1
TX0000995,ORD0000995-5,2022-04-07 08:53:50,CUST03889,App Store,SKU01895,5,26158,130790,0,130790,1,1,1
TX0000996,ORD0000996-1,2020-07-04 16:50:33,CUST04108,Website,SKU04739,1,343745,343745,0,343745,1,1,0
TX0000997,ORD0000997-1,2020-09-12 06:59:24,CUST04999,Play Store,SKU04780,1,478439,478439,0,478439,1,1,1
TX0000998,ORD0000998-1,2023-04-13 09:34:39,CUST03869,App Store,SKU04373,1,1203162,1203162,0,1203162,1,1,1
TX0000998,ORD0000998-2,2023-04-13 09:34:39,CUST03869,App Store,SKU02634,1,313118,313118,0,313118,1,1,1
TX0000998,ORD0000998-3,2023-04-13 09:34:39,CUST03869,App Store,SKU00841,3,33759,101277,0,101277,1,1,1
TX0000999,ORD0000999-1,2023-05-02 13:43:00,CUST00647,App Store,SKU01620,1,2005928,2005928,0,2005928,1,1,1
TX0001000,ORD0001000-1,2021-12-12 16:13:23,CUST03965,App Store,SKU02932,1,157461,157461,0,157461,1,1,1
TX0001000,ORD0001000-2,2021-12-12 16:13:23,CUST03965,App Store,SKU04671,1,452860,452860,0,452860,1,1,1
TX0001001,ORD0001001-1,2022-05-21 23:44:42,CUST00401,Play Store,SKU03913,1,1759123,1759123,0,1759123,1,1,1
TX0001002,ORD0001002-1,2023-05-20 10:38:52,CUST02474,Play Store,SKU02146,2,93850,187700,29279,158421,1,1,1
TX0001003,ORD0001003-1,2020-02-25 16:24:34,CUST03322,Website,SKU00570,1,28698,28698,0,28698,1,1,1
TX0001004,ORD0001004-1,2024-05-30 18:31:05,CUST01772,Website,SKU02580,1,215245,215245,0,215245,1,1,1
TX0001004,ORD0001004-2,2024-05-30 18:31:05,CUST01772,Website,SKU01999,1,46227,46227,0,46227,1,1,1
TX0001005,ORD0001005-1,2021-09-11 04:03:08,CUST04972,Website,SKU01340,1,341193,341193,0,341193,1,1,1
TX0001006,ORD0001006-1,2022-04-27 10:44:29,CUST01767,App Store,SKU04378,1,1177066,1177066,0,1177066,1,1,1
TX0001006,ORD0001006-2,2022-04-27 10:44:29,CUST01767,App Store,SKU03362,1,1951458,1951458,215021,1736437,1,1,0
TX0001006,ORD0001006-3,2022-04-27 10:44:29,CUST01767,App Store,SKU03527,1,10593935,10593935,0,10593935,1,1,1
TX0001007,ORD0001007-1,2024-05-26 10:18:35,CUST00350,App Store,SKU01929,1,241381,241381,0,241381,1,1,1
TX0001008,ORD0001008-1,2021-12-26 11:15:56,CUST01805,Play Store,SKU00667,1,32850,32850,0,32850,1,1,1
TX0001009,ORD0001009-1,2021-05-29 08:49:40,CUST02805,Play Store,SKU02107,1,406038,406038,0,406038,1,1,1
TX0001009,ORD0001009-2,2021-05-29 08:49:40,CUST02805,Play Store,SKU04082,1,1693101,1693101,0,1693101,1,1,1
TX0001009,ORD0001009-3,2021-05-29 08:49:40,CUST02805,Play Store,SKU04971,1,320272,320272,0,320272,1,1,1
TX0001009,ORD0001009-4,2021-05-29 08:49:40,CUST02805,Play Store,SKU02371,2,267781,535562,0,535562,1,1,1
TX0001010,ORD0001010-1,2024-11-18 01:00:56,CUST00121,Play Store,SKU03462,1,1234730,1234730,0,1234730,1,1,1
TX0001011,ORD0001011-1,2021-11-14 16:27:46,CUST04176,Play Store,SKU01715,1,31844,31844,0,31844,1,1,1
TX0001012,ORD0001012-1,2024-02-28 08:25:26,CUST01892,Website,SKU02740,1,44695,44695,0,44695,1,1,1
TX0001012,ORD0001012-2,2024-02-28 08:25:26,CUST01892,Website,SKU04658,1,733575,733575,95685,637890,1,1,1
TX0001013,ORD0001013-1,2020-01-06 01:43:29,CUST01728,Play Store,SKU04251,2,141035,282070,0,282070,1,1,1
TX0001013,ORD0001013-2,2020-01-06 01:43:29,CUST01728,Play Store,SKU00058,2,124111,248222,0,248222,1,1,1
TX0001014,ORD0001014-1,2020-04-05 23:35:57,CUST00271,App Store,SKU04119,1,247831,247831,0,247831,1,1,0
TX0001014,ORD0001014-2,2020-04-05 23:35:57,CUST00271,App Store,SKU03501,2,232352,464704,0,464704,1,1,1
TX0001014,ORD0001014-3,2020-04-05 23:35:57,CUST00271,App Store,SKU01081,1,1530818,1530818,0,1530818,1,1,1
TX0001015,ORD0001015-1,2024-05-22 12:13:10,CUST01418,Play Store,SKU03202,1,343014,343014,0,343014,1,1,1
TX0001016,ORD0001016-1,2021-11-20 14:21:50,CUST03601,Website,SKU03956,4,781939,3127756,0,3127756,1,1,1
TX0001017,ORD0001017-1,2021-10-18 06:19:44,CUST00216,App Store,SKU03019,4,636234,2544936,0,2544936,1,1,1
TX0001018,ORD0001018-1,2023-12-20 16:10:51,CUST02654,Play Store,SKU02765,4,25038,100152,0,100152,1,1,1
TX0001018,ORD0001018-2,2023-12-20 16:10:51,CUST02654,Play Store,SKU01771,1,111043,111043,0,111043,1,1,1
TX0001018,ORD0001018-3,2023-12-20 16:10:51,CUST02654,Play Store,SKU03743,1,1718080,1718080,178349,1539731,1,1,1
TX0001019,ORD0001019-1,2021-08-31 17:22:38,CUST01165,Play Store,SKU00471,1,480156,480156,0,480156,1,1,1
TX0001019,ORD0001019-2,2021-08-31 17:22:38,CUST01165,Play Store,SKU00571,1,33716,33716,0,33716,1,1,1
TX0001020,ORD0001020-1,2021-08-19 03:14:56,CUST01652,Play Store,SKU04400,1,575381,575381,0,575381,1,1,1
TX0001021,ORD0001021-1,2022-11-28 01:33:36,CUST04999,Play Store,SKU02367,2,4084192,8168384,0,8168384,1,1,0
TX0001022,ORD0001022-1,2021-09-10 18:49:39,CUST03000,Website,SKU04614,1,797696,797696,0,797696,1,1,1
TX0001023,ORD0001023-1,2021-03-20 10:22:34,CUST02972,Website,SKU04483,1,174203,174203,0,174203,1,1,1
TX0001024,ORD0001024-1,2021-10-25 06:06:35,CUST04310,App Store,SKU01621,1,506871,506871,0,506871,1,1,1
TX0001024,ORD0001024-2,2021-10-25 06:06:35,CUST04310,App Store,SKU03914,1,558546,558546,0,558546,1,1,1
TX0001025,ORD0001025-1,2024-04-23 02:14:32,CUST04066,Play Store,SKU01281,1,755211,755211,0,755211,1,1,1
TX0001026,ORD0001026-1,2023-05-29 03:46:18,CUST02915,App Store,SKU04308,1,279102,279102,0,279102,1,1,1
TX0001026,ORD0001026-2,2023-05-29 03:46:18,CUST02915,App Store,SKU02793,1,47655,47655,0,47655,1,1,1
TX0001026,ORD0001026-3,2023-05-29 03:46:18,CUST02915,App Store,SKU02339,1,1166406,1166406,0,1166406,1,1,1
TX0001027,ORD0001027-1,2024-10-26 04:39:33,CUST00964,App Store,SKU03852,3,745952,2237856,0,2237856,1,1,1
TX0001028,ORD0001028-1,2020-12-13 08:55:08,CUST01436,App Store,SKU02170,1,2247766,2247766,233407,2014359,1,1,1
TX0001029,ORD0001029-1,2022-12-04 05:57:39,CUST04943,App Store,SKU03374,2,459361,918722,97444,821278,1,1,1
TX0001030,ORD0001030-1,2023-11-12 19:14:37,CUST03156,Play Store,SKU03259,1,19782,19782,0,19782,1,1,1
TX0001031,ORD0001031-1,2020-04-24 22:34:41,CUST02681,App Store,SKU01952,1,22483436,22483436,2999403,19484033,1,1,1
TX0001032,ORD0001032-1,2023-11-26 10:11:53,CUST02864,App Store,SKU04013,2,305887,611774,0,611774,1,1,1
TX0001032,ORD0001032-2,2023-11-26 10:11:53,CUST02864,App Store,SKU02745,2,159712,319424,0,319424,1,1,1
TX0001033,ORD0001033-1,2023-11-03 21:21:44,CUST00034,Website,SKU01377,1,751844,751844,0,751844,1,1,1
TX0001034,ORD0001034-1,2024-12-15 15:02:04,CUST04546,Play Store,SKU03206,1,395587,395587,38448,357139,1,1,0
TX0001035,ORD0001035-1,2020-06-03 16:57:50,CUST01068,Play Store,SKU02914,1,10377925,10377925,0,10377925,1,1,1
TX0001036,ORD0001036-1,2020-03-17 02:58:34,CUST03880,Play Store,SKU04018,2,294178,588356,87963,500393,1,1,1
TX0001037,ORD0001037-1,2022-07-22 19:06:57,CUST00540,Play Store,SKU01451,1,43285,43285,0,43285,1,1,1
TX0001037,ORD0001037-2,2022-07-22 19:06:57,CUST00540,Play Store,SKU00967,1,22367,22367,0,22367,1,1,1
TX0001038,ORD0001038-1,2024-12-16 21:59:04,CUST04599,Website,SKU00717,1,161454,161454,20244,141210,1,1,1
TX0001039,ORD0001039-1,2023-09-03 19:55:55,CUST04738,Play Store,SKU00706,3,350585,1051755,95333,956422,1,1,1
TX0001040,ORD0001040-1,2022-06-10 09:10:08,CUST02008,Website,SKU04917,1,33572,33572,0,33572,1,1,0
TX0001041,ORD0001041-1,2023-11-16 01:43:28,CUST03713,Website,SKU02895,1,583252,583252,63065,520187,1,1,1
TX0001042,ORD0001042-1,2023-08-29 13:56:22,CUST04038,Play Store,SKU01901,1,267047,267047,0,267047,1,1,1
TX0001043,ORD0001043-1,2022-06-19 23:55:50,CUST02118,App Store,SKU04622,2,10970201,21940402,0,21940402,1,1,1
TX0001044,ORD0001044-1,2020-01-05 10:55:24,CUST00303,Website,SKU00405,2,1476238,2952476,0,2952476,1,1,1
TX0001044,ORD0001044-2,2020-01-05 10:55:24,CUST00303,Website,SKU02688,1,419556,419556,0,419556,1,1,1
TX0001044,ORD0001044-3,2020-01-05 10:55:24,CUST00303,Website,SKU00568,1,386780,386780,0,386780,1,1,1
TX0001045,ORD0001045-1,2024-12-15 11:32:03,CUST01215,Play Store,SKU02583,1,161436,161436,27910,133526,1,1,1
TX0001046,ORD0001046-1,2022-02-19 23:06:18,CUST00784,Website,SKU00632,2,401385,802770,0,802770,1,1,1
TX0001047,ORD0001047-1,2020-06-11 18:59:32,CUST00273,Play Store,SKU02560,2,1486929,2973858,0,2973858,1,1,1
TX0001048,ORD0001048-1,2020-03-21 12:08:04,CUST02467,Play Store,SKU01908,1,7418202,7418202,998046,6420156,1,1,1
TX0001048,ORD0001048-2,2020-03-21 12:08:04,CUST02467,Play Store,SKU03441,1,899555,899555,152711,746844,1,1,1
TX0001049,ORD0001049-1,2024-12-17 09:58:26,CUST04038,Website,SKU01208,1,257180,257180,0,257180,1,1,1
TX0001050,ORD0001050-1,2023-09-27 12:14:03,CUST01311,App Store,SKU04375,5,246972,1234860,0,1234860,1,1,1
TX0001051,ORD0001051-1,2021-08-08 14:08:36,CUST00495,Play Store,SKU01009,1,31643,31643,0,31643,1,1,1
TX0001052,ORD0001052-1,2022-04-27 04:22:48,CUST04933,Play Store,SKU02844,4,758821,3035284,0,3035284,1,1,1
TX0001053,ORD0001053-1,2023-09-12 18:41:22,CUST00800,Website,SKU00849,1,31357,31357,0,31357,1,1,1
TX0001054,ORD0001054-1,2020-07-04 22:42:03,CUST00484,App Store,SKU02302,1,322558,322558,0,322558,1,1,1
TX0001054,ORD0001054-2,2020-07-04 22:42:03,CUST00484,App Store,SKU00250,1,1259664,1259664,0,1259664,1,1,1
TX0001055,ORD0001055-1,2022-12-21 22:38:38,CUST01873,App Store,SKU01282,1,9683444,9683444,0,9683444,1,1,1
TX0001055,ORD0001055-2,2022-12-21 22:38:38,CUST01873,App Store,SKU01904,1,405766,405766,0,405766,1,1,1
TX0001056,ORD0001056-1,2023-03-05 03:32:52,CUST00256,App Store,SKU01968,1,26610,26610,0,26610,1,1,1
TX0001056,ORD0001056-2,2023-03-05 03:32:52,CUST00256,App Store,SKU03860,1,148763,148763,0,148763,1,1,0
TX0001057,ORD0001057-1,2024-10-29 13:41:31,CUST00111,App Store,SKU04700,2,8979811,17959622,0,17959622,1,1,1
TX0001058,ORD0001058-1,2021-02-23 13:42:55,CUST03176,App Store,SKU01376,2,17497,34994,4269,30725,1,0,0
TX0001059,ORD0001059-1,2024-08-02 06:38:39,CUST03409,Website,SKU00949,3,2074823,6224469,0,6224469,1,1,1
TX0001060,ORD0001060-1,2024-01-10 17:40:23,CUST01576,App Store,SKU00642,1,1935849,1935849,0,1935849,1,1,1
TX0001061,ORD0001061-1,2023-11-30 12:10:15,CUST04742,App Store,SKU04268,1,869346,869346,112827,756519,1,1,1
TX0001062,ORD0001062-1,2021-04-27 01:52:22,CUST00310,Website,SKU04284,1,397292,397292,0,397292,1,1,1
TX0001063,ORD0001063-1,2020-07-27 08:25:34,CUST00428,App Store,SKU00816,1,1600761,1600761,0,1600761,1,1,1
TX0001063,ORD0001063-2,2020-07-27 08:25:34,CUST00428,App Store,SKU03869,2,834713,1669426,0,1669426,1,1,1
TX0001064,ORD0001064-1,2020-08-25 06:49:25,CUST01475,Website,SKU04053,1,1306585,1306585,0,1306585,1,1,1
TX0001065,ORD0001065-1,2020-03-29 02:30:12,CUST01700,App Store,SKU04862,1,267334,267334,0,267334,1,1,1
TX0001065,ORD0001065-2,2020-03-29 02:30:12,CUST01700,App Store,SKU03642,1,147583,147583,0,147583,1,1,1
TX0001065,ORD0001065-3,2020-03-29 02:30:12,CUST01700,App Store,SKU01124,1,1265902,1265902,0,1265902,1,1,1
TX0001066,ORD0001066-1,2021-04-18 08:32:03,CUST02310,Website,SKU01744,1,151345,151345,0,151345,1,1,1
TX0001067,ORD0001067-1,2024-01-10 12:42:45,CUST04085,App Store,SKU00957,1,907363,907363,0,907363,1,1,0
TX0001068,ORD0001068-1,2020-06-18 19:28:56,CUST03215,App Store,SKU03184,1,318618,318618,0,318618,1,1,1
TX0001068,ORD0001068-2,2020-06-18 19:28:56,CUST03215,App Store,SKU04871,2,273070,546140,0,546140,1,1,1
TX0001069,ORD0001069-1,2020-09-17 18:07:17,CUST00487,App Store,SKU04194,2,391068,782136,0,782136,1,1,1
TX0001070,ORD0001070-1,2023-04-25 13:16:20,CUST00731,Website,SKU04285,1,18984558,18984558,0,18984558,1,1,1
TX0001070,ORD0001070-2,2023-04-25 13:16:20,CUST00731,Website,SKU01304,5,573594,2867970,0,2867970,1,1,1
TX0001070,ORD0001070-3,2023-04-25 13:16:20,CUST00731,Website,SKU02334,2,447882,895764,0,895764,1,1,1
TX0001071,ORD0001071-1,2022-03-30 12:12:13,CUST04867,Play Store,SKU04743,3,532539,1597617,104359,1493258,1,1,1
TX0001071,ORD0001071-2,2022-03-30 12:12:13,CUST04867,Play Store,SKU01180,1,294473,294473,0,294473,1,1,1
TX0001071,ORD0001071-3,2022-03-30 12:12:13,CUST04867,Play Store,SKU01582,1,1289469,1289469,0,1289469,1,1,1
TX0001071,ORD0001071-4,2022-03-30 12:12:13,CUST04867,Play Store,SKU04575,1,1610547,1610547,0,1610547,1,1,1
TX0001071,ORD0001071-5,2022-03-30 12:12:13,CUST04867,Play Store,SKU02547,1,408514,408514,0,408514,1,1,0
TX0001072,ORD0001072-1,2021-11-21 14:01:30,CUST03557,Website,SKU00077,2,7988262,15976524,0,15976524,1,1,1
TX0001072,ORD0001072-2,2021-11-21 14:01:30,CUST03557,Website,SKU04796,1,352703,352703,0,352703,1,1,1
TX0001072,ORD0001072-3,2021-11-21 14:01:30,CUST03557,Website,SKU00616,4,34068,136272,0,136272,1,1,1
TX0001073,ORD0001073-1,2023-10-15 09:24:41,CUST04827,Play Store,SKU02747,1,45063,45063,3824,41239,1,1,1
TX0001073,ORD0001073-2,2023-10-15 09:24:41,CUST04827,Play Store,SKU01497,1,647122,647122,0,647122,1,1,1
TX0001074,ORD0001074-1,2024-03-20 18:47:33,CUST04520,App Store,SKU02643,3,1099744,3299232,0,3299232,1,1,0
TX0001075,ORD0001075-1,2023-06-01 23:02:35,CUST00283,Website,SKU03663,2,1229248,2458496,0,2458496,1,1,1
TX0001075,ORD0001075-2,2023-06-01 23:02:35,CUST00283,Website,SKU02628,1,1624706,1624706,0,1624706,1,1,1
TX0001076,ORD0001076-1,2023-12-10 03:08:58,CUST03948,App Store,SKU02520,1,98728,98728,0,98728,1,1,1
TX0001076,ORD0001076-2,2023-12-10 03:08:58,CUST03948,App Store,SKU01331,1,1462762,1462762,0,1462762,1,1,1
TX0001077,ORD0001077-1,2023-04-11 22:56:24,CUST03320,App Store,SKU02956,1,765262,765262,0,765262,1,1,1
TX0001078,ORD0001078-1,2022-11-20 03:26:50,CUST02552,Play Store,SKU00064,1,30144,30144,0,30144,1,1,1
TX0001079,ORD0001079-1,2022-10-09 00:38:21,CUST02668,Play Store,SKU00821,2,776782,1553564,0,1553564,1,1,1
TX0001079,ORD0001079-2,2022-10-09 00:38:21,CUST02668,Play Store,SKU01122,1,235546,235546,0,235546,1,1,1
TX0001079,ORD0001079-3,2022-10-09 00:38:21,CUST02668,Play Store,SKU01179,1,32804,32804,4731,28073,1,1,0
TX0001079,ORD0001079-4,2022-10-09 00:38:21,CUST02668,Play Store,SKU00268,1,8100003,8100003,0,8100003,1,1,1
TX0001079,ORD0001079-5,2022-10-09 00:38:21,CUST02668,Play Store,SKU02602,2,639980,1279960,0,1279960,1,1,1
TX0001080,ORD0001080-1,2023-08-30 00:22:11,CUST01107,App Store,SKU01206,1,831297,831297,0,831297,1,1,1
TX0001081,ORD0001081-1,2021-07-09 23:49:11,CUST00080,App Store,SKU03974,1,695029,695029,0,695029,1,1,1
TX0001082,ORD0001082-1,2024-11-06 21:03:46,CUST04162,Website,SKU01433,1,607581,607581,0,607581,1,1,1
TX0001083,ORD0001083-1,2020-05-31 22:23:03,CUST03886,App Store,SKU04520,1,530984,530984,61207,469777,1,1,1
TX0001084,ORD0001084-1,2022-03-14 15:10:44,CUST02589,Website,SKU04499,1,600816,600816,0,600816,1,1,1
TX0001085,ORD0001085-1,2022-05-13 22:54:16,CUST03174,Play Store,SKU00413,1,1145492,1145492,0,1145492,1,1,1
TX0001086,ORD0001086-1,2022-01-19 21:37:45,CUST03609,Website,SKU04543,5,467286,2336430,429102,1907328,1,1,1
TX0001087,ORD0001087-1,2021-03-03 14:17:58,CUST04461,App Store,SKU00214,1,1169844,1169844,0,1169844,1,1,1
TX0001087,ORD0001087-2,2021-03-03 14:17:58,CUST04461,App Store,SKU00356,1,1149283,1149283,0,1149283,1,1,1
TX0001087,ORD0001087-3,2021-03-03 14:17:58,CUST04461,App Store,SKU02178,1,576403,576403,0,576403,1,1,1
TX0001087,ORD0001087-4,2021-03-03 14:17:58,CUST04461,App Store,SKU00222,1,1140069,1140069,0,1140069,1,1,1
TX0001087,ORD0001087-5,2021-03-03 14:17:58,CUST04461,App Store,SKU01963,1,319544,319544,0,319544,1,1,1
TX0001088,ORD0001088-1,2020-07-25 05:20:55,CUST03500,Play Store,SKU04028,1,22186,22186,1339,20847,1,1,0
TX0001089,ORD0001089-1,2022-12-24 11:20:45,CUST00719,Play Store,SKU03830,5,20200,101000,0,101000,1,1,1
TX0001090,ORD0001090-1,2024-06-25 20:05:43,CUST01208,Website,SKU02450,3,27208,81624,0,81624,1,1,1
TX0001090,ORD0001090-2,2024-06-25 20:05:43,CUST01208,Website,SKU02965,1,90471,90471,0,90471,1,1,1
TX0001090,ORD0001090-3,2024-06-25 20:05:43,CUST01208,Website,SKU04910,1,24148,24148,0,24148,1,1,1
TX0001090,ORD0001090-4,2024-06-25 20:05:43,CUST01208,Website,SKU04444,1,1051723,1051723,79433,972290,1,1,1
TX0001091,ORD0001091-1,2022-05-23 23:09:50,CUST03558,App Store,SKU04150,1,12756871,12756871,0,12756871,1,1,1
TX0001092,ORD0001092-1,2020-04-20 07:15:07,CUST02554,Website,SKU01670,1,150903,150903,0,150903,1,1,1
TX0001093,ORD0001093-1,2023-02-05 06:36:49,CUST00256,App Store,SKU04045,1,141024,141024,0,141024,1,1,1
TX0001093,ORD0001093-2,2023-02-05 06:36:49,CUST00256,App Store,SKU00447,1,1861886,1861886,0,1861886,1,1,1
TX0001093,ORD0001093-3,2023-02-05 06:36:49,CUST00256,App Store,SKU01354,1,48846,48846,0,48846,1,1,1
TX0001093,ORD0001093-4,2023-02-05 06:36:49,CUST00256,App Store,SKU04951,1,462196,462196,0,462196,1,1,1
TX0001093,ORD0001093-5,2023-02-05 06:36:49,CUST00256,App Store,SKU04355,1,164149,164149,0,164149,1,1,1
TX0001094,ORD0001094-1,2022-08-23 10:07:47,CUST00319,Website,SKU02696,2,603734,1207468,194922,1012546,1,1,0
TX0001094,ORD0001094-2,2022-08-23 10:07:47,CUST00319,Website,SKU02942,1,410983,410983,80433,330550,1,1,1
TX0001095,ORD0001095-1,2022-10-04 22:58:45,CUST04194,App Store,SKU04868,1,157927,157927,19204,138723,1,1,1
TX0001095,ORD0001095-2,2022-10-04 22:58:45,CUST04194,App Store,SKU01678,3,234912,704736,69471,635265,1,1,1
TX0001096,ORD0001096-1,2021-07-01 10:10:40,CUST02900,Website,SKU04931,1,570286,570286,0,570286,1,1,1
TX0001097,ORD0001097-1,2023-10-14 14:53:40,CUST04212,App Store,SKU00929,3,35415,106245,0,106245,1,1,0
TX0001098,ORD0001098-1,2024-09-16 16:03:00,CUST02925,Website,SKU04067,2,450477,900954,0,900954,1,1,1
TX0001098,ORD0001098-2,2024-09-16 16:03:00,CUST02925,Website,SKU01687,3,329401,988203,0,988203,1,1,1
TX0001098,ORD0001098-3,2024-09-16 16:03:00,CUST02925,Website,SKU02687,1,4038306,4038306,0,4038306,1,1,0
TX0001099,ORD0001099-1,2020-04-07 08:20:55,CUST02433,App Store,SKU04688,1,46494,46494,0,46494,1,0,0
TX0001100,ORD0001100-1,2023-08-26 05:54:38,CUST00166,Play Store,SKU03769,2,163795,327590,0,327590,1,1,1
TX0001100,ORD0001100-2,2023-08-26 05:54:38,CUST00166,Play Store,SKU02244,1,41878,41878,0,41878,1,1,1
TX0001101,ORD0001101-1,2020-10-16 01:19:28,CUST04669,App Store,SKU01261,2,763398,1526796,0,1526796,1,1,1
TX0001101,ORD0001101-2,2020-10-16 01:19:28,CUST04669,App Store,SKU00251,1,1560777,1560777,0,1560777,1,1,0
TX0001101,ORD0001101-3,2020-10-16 01:19:28,CUST04669,App Store,SKU04832,1,28953,28953,0,28953,1,1,1
TX0001102,ORD0001102-1,2021-02-23 13:50:09,CUST01571,App Store,SKU04074,2,642287,1284574,0,1284574,1,1,1
TX0001103,ORD0001103-1,2023-03-18 07:12:28,CUST01043,Play Store,SKU00476,1,435658,435658,0,435658,1,1,1
